product_id,product_name,category,pzn,price,package_size,stock_quantity,expiry_date,description,prescription_needed,drug_interactions
1621,Zydus Vitamin D3 60000 IU,Supplement,97314051,1192.35,Standard Pack,192,2028-06-06,Vitamin D supplement,No,Not Applicable
1622,Abbott Aloe Vera Gel,Skincare,16521231,899.01,Standard Pack,24,2028-06-28,Soothing skin gel,No,Not Applicable
1623,Cipla Paracetamol 500mg,Medicine,25541047,636.83,Standard Pack,194,2026-12-25,Pain reliever and fever reducer,No,Consult doctor if taking BP medication
1624,Dr Reddy's Moisturizing Cream,Skincare,37581060,1048.88,Standard Pack,322,2026-08-30,Hydrates dry skin,No,Not Applicable
1625,Sun Pharma Moisturizing Cream,Skincare,98916958,790.06,Standard Pack,318,2028-05-02,Hydrates dry skin,No,Not Applicable
1626,Sun Pharma Iron Folic Acid,Supplement,78663747,1083.77,Standard Pack,60,2027-06-06,Iron deficiency treatment,No,Not Applicable
1627,Alkem Azithromycin 500mg,Medicine,36661903,921.32,Standard Pack,398,2027-05-17,Antibiotic for bacterial infections,Yes,Consult doctor if taking BP medication
1628,Mankind Omega 3 Fish Oil,Supplement,49641367,257.35,Standard Pack,280,2028-01-11,Heart health supplement,No,Not Applicable
1629,Zydus Iron Folic Acid,Supplement,41474764,24.05,Standard Pack,343,2026-11-20,Iron deficiency treatment,No,Not Applicable
1630,Alkem Montelukast 10mg,Medicine,30017834,1425.18,Standard Pack,399,2028-01-26,Asthma prevention,Yes,Avoid with Warfarin
1631,Lupin Cetirizine 10mg,Medicine,71304112,1483.23,Standard Pack,151,2027-05-18,Allergy relief,No,No major interactions reported
1632,Dr Reddy's Azithromycin 500mg,Medicine,15294153,1281.33,Standard Pack,184,2028-11-18,Antibiotic for bacterial infections,Yes,Avoid alcohol
1633,Sun Pharma Body Lotion,Body Care,16159129,34.32,Standard Pack,70,2028-06-30,Hydrating body lotion,No,Not Applicable
1634,Zydus Omega 3 Fish Oil,Supplement,68749047,1433.53,Standard Pack,137,2028-09-09,Heart health supplement,No,Not Applicable
1635,Zydus Ibuprofen 400mg,Medicine,34544318,188.47,Standard Pack,204,2027-12-01,Anti-inflammatory pain reliever,No,Avoid alcohol
1636,Mankind Medicated Soap,Body Care,97086700,1331.46,Standard Pack,85,2026-12-14,Skin infection protection,No,Not Applicable
1637,Dr Reddy's Vitamin D3 60000 IU,Supplement,23920137,635.72,Standard Pack,302,2027-12-28,Vitamin D supplement,No,Not Applicable
1638,Dr Reddy's Baby Wipes,Sanitary,92050405,582.03,Standard Pack,183,2028-05-08,Gentle cleansing wipes,No,Not Applicable
1639,Alkem Metformin 500mg,Medicine,75514730,187.15,Standard Pack,210,2027-11-15,Type 2 diabetes management,Yes,Avoid with Warfarin
1640,Zydus Cetirizine 10mg,Medicine,11658959,1062.76,Standard Pack,347,2028-02-09,Allergy relief,No,Consult doctor if taking BP medication
1641,Zydus Tampons Pack,Sanitary,79672379,794.19,Standard Pack,358,2028-05-15,Menstrual hygiene product,No,Not Applicable
1642,Lupin Pantoprazole 40mg,Medicine,74683506,531.71,Standard Pack,346,2028-06-07,Acidity treatment,Yes,No major interactions reported
1643,Abbott Calcium + Vitamin D,Supplement,17323740,37.23,Standard Pack,478,2027-01-28,Bone health supplement,No,Not Applicable
1644,Alkem Baby Wipes,Sanitary,32200132,130.8,Standard Pack,251,2027-07-15,Gentle cleansing wipes,No,Not Applicable
1645,Torrent Omega 3 Fish Oil,Supplement,16757958,770.26,Standard Pack,281,2028-06-09,Heart health supplement,No,Not Applicable
1646,Lupin Medicated Soap,Body Care,20580463,699.46,Standard Pack,410,2028-03-29,Skin infection protection,No,Not Applicable
1647,Alkem Body Lotion,Body Care,70004467,487.77,Standard Pack,254,2028-09-22,Hydrating body lotion,No,Not Applicable
1648,Mankind Azithromycin 500mg,Medicine,65343143,73.03,Standard Pack,281,2026-08-21,Antibiotic for bacterial infections,Yes,Avoid with Warfarin
1649,Torrent Face Masks Pack,Sanitary,78227936,852.25,Standard Pack,335,2028-07-08,Protective face masks,No,Not Applicable
1650,Zydus Hand Sanitizer,Body Care,17284695,1228.55,Standard Pack,432,2027-11-29,Alcohol-based hand cleaner,No,Not Applicable
1651,Abbott Aloe Vera Gel,Skincare,90524080,720.24,Standard Pack,336,2027-08-28,Soothing skin gel,No,Not Applicable
1652,Sun Pharma Body Lotion,Body Care,98437437,348.19,Standard Pack,174,2027-08-19,Hydrating body lotion,No,Not Applicable
1653,Glenmark Aloe Vera Gel,Skincare,60182714,1059.1,Standard Pack,23,2027-02-05,Soothing skin gel,No,Not Applicable
1654,Mankind Antiseptic Liquid,Body Care,24356130,396.35,Standard Pack,100,2027-03-01,Kills germs and bacteria,No,Not Applicable
1655,Lupin Pantoprazole 40mg,Medicine,71343676,1240.34,Standard Pack,97,2028-08-23,Acidity treatment,Yes,Avoid alcohol
1656,Cipla Pantoprazole 40mg,Medicine,94992096,1259.45,Standard Pack,301,2026-12-25,Acidity treatment,Yes,No major interactions reported
1657,Glenmark Foot Care Cream,Body Care,28070539,1446.51,Standard Pack,2,2028-02-15,Cracked heel treatment,No,Not Applicable
1658,Mankind Levothyroxine 50mcg,Medicine,88533572,734.74,Standard Pack,260,2028-10-28,Thyroid hormone replacement,Yes,May interact with Metformin
1659,Dr Reddy's Tampons Pack,Sanitary,23898777,593.36,Standard Pack,307,2028-05-02,Menstrual hygiene product,No,Not Applicable
1660,Mankind Aloe Vera Gel,Skincare,66192230,1469.66,Standard Pack,468,2028-07-30,Soothing skin gel,No,Not Applicable
1661,Mankind Omega 3 Fish Oil,Supplement,56017729,1456.33,Standard Pack,231,2027-01-04,Heart health supplement,No,Not Applicable
1662,Abbott Iron Folic Acid,Supplement,78759020,462.39,Standard Pack,359,2028-03-03,Iron deficiency treatment,No,Not Applicable
1663,Lupin Aloe Vera Gel,Skincare,36962876,330.37,Standard Pack,365,2027-06-14,Soothing skin gel,No,Not Applicable
1664,Dr Reddy's Sunscreen SPF 50,Skincare,77631432,822.89,Standard Pack,326,2027-07-17,UV protection lotion,No,Not Applicable
1665,Glenmark Ibuprofen 400mg,Medicine,74474159,882.55,Standard Pack,482,2028-07-04,Anti-inflammatory pain reliever,No,No major interactions reported
1666,Mankind Adult Diapers,Sanitary,11714029,793.64,Standard Pack,12,2027-09-15,Incontinence protection,No,Not Applicable
1667,Cipla Vitamin D3 60000 IU,Supplement,36830448,415.13,Standard Pack,402,2027-02-01,Vitamin D supplement,No,Not Applicable
1668,Dr Reddy's Acne Control Gel,Skincare,18325904,1042.08,Standard Pack,151,2027-03-17,Reduces acne and pimples,No,Not Applicable
1669,Zydus Sanitary Pads Pack,Sanitary,70746206,171.67,Standard Pack,444,2028-07-12,Women hygiene product,No,Not Applicable
1670,Glenmark Tampons Pack,Sanitary,62195484,371.64,Standard Pack,401,2028-11-13,Menstrual hygiene product,No,Not Applicable
1671,Mankind Cetaphil Cleanser,Skincare,62016704,636.52,Standard Pack,403,2028-07-22,Gentle skin cleanser,No,Not Applicable
1672,Cipla Aloe Vera Gel,Skincare,11740164,1120.63,Standard Pack,103,2028-05-17,Soothing skin gel,No,Not Applicable
1673,Zydus Antiseptic Liquid,Body Care,88971743,828.99,Standard Pack,308,2027-03-10,Kills germs and bacteria,No,Not Applicable
1674,Alkem Omega 3 Fish Oil,Supplement,33813700,1475.51,Standard Pack,38,2027-02-28,Heart health supplement,No,Not Applicable
1675,Sun Pharma Calcium + Vitamin D,Supplement,60626689,80.14,Standard Pack,142,2028-03-12,Bone health supplement,No,Not Applicable
1676,Dr Reddy's Sunscreen SPF 50,Skincare,88381281,1272.1,Standard Pack,2,2027-07-25,UV protection lotion,No,Not Applicable
1677,Cipla Antiseptic Liquid,Body Care,30629718,1394.37,Standard Pack,305,2026-10-12,Kills germs and bacteria,No,Not Applicable
1678,Alkem Adult Diapers,Sanitary,86863404,834.24,Standard Pack,37,2028-10-31,Incontinence protection,No,Not Applicable
1679,Lupin Aloe Vera Gel,Skincare,34678492,790.5,Standard Pack,402,2028-01-20,Soothing skin gel,No,Not Applicable
1680,Glenmark Iron Folic Acid,Supplement,82079745,617.06,Standard Pack,178,2027-04-04,Iron deficiency treatment,No,Not Applicable
1681,Zydus Omega 3 Fish Oil,Supplement,58425464,454.49,Standard Pack,486,2028-09-29,Heart health supplement,No,Not Applicable
1682,Alkem Face Masks Pack,Sanitary,85341065,1239.06,Standard Pack,332,2026-08-30,Protective face masks,No,Not Applicable
1683,Alkem Ibuprofen 400mg,Medicine,42258945,1358.65,Standard Pack,314,2028-05-18,Anti-inflammatory pain reliever,No,May interact with Metformin
1684,Mankind Ibuprofen 400mg,Medicine,25216804,591.1,Standard Pack,276,2028-08-31,Anti-inflammatory pain reliever,No,Avoid alcohol
1685,Zydus Levothyroxine 50mcg,Medicine,79029393,1208.17,Standard Pack,228,2028-01-01,Thyroid hormone replacement,Yes,Avoid with Warfarin
1686,Zydus Sunscreen SPF 50,Skincare,78973779,141.87,Standard Pack,49,2027-02-08,UV protection lotion,No,Not Applicable
1687,Cipla Face Masks Pack,Sanitary,94145533,116.9,Standard Pack,343,2028-05-26,Protective face masks,No,Not Applicable
1688,Sun Pharma Iron Folic Acid,Supplement,37592422,815.88,Standard Pack,359,2028-09-18,Iron deficiency treatment,No,Not Applicable
1689,Dr Reddy's Body Lotion,Body Care,13188066,699.65,Standard Pack,169,2026-09-28,Hydrating body lotion,No,Not Applicable
1690,Cipla Azithromycin 500mg,Medicine,33889703,1195.44,Standard Pack,285,2026-11-01,Antibiotic for bacterial infections,Yes,Consult doctor if taking BP medication
1691,Mankind Omega 3 Fish Oil,Supplement,62080854,687.67,Standard Pack,207,2027-11-07,Heart health supplement,No,Not Applicable
1692,Mankind Cetaphil Cleanser,Skincare,25878730,811.55,Standard Pack,328,2028-08-27,Gentle skin cleanser,No,Not Applicable
1693,Abbott Sanitary Pads Pack,Sanitary,16109168,1057.31,Standard Pack,37,2027-08-22,Women hygiene product,No,Not Applicable
1694,Torrent Sanitary Pads Pack,Sanitary,50446607,917.72,Standard Pack,144,2028-10-12,Women hygiene product,No,Not Applicable
1695,Mankind Medicated Soap,Body Care,98680762,65.61,Standard Pack,80,2028-02-18,Skin infection protection,No,Not Applicable
1696,Mankind Multivitamin Capsules,Supplement,83245898,456.57,Standard Pack,324,2027-01-15,General dietary supplement,No,Not Applicable
1697,Cipla Acne Control Gel,Skincare,84292758,1314.66,Standard Pack,72,2026-12-25,Reduces acne and pimples,No,Not Applicable
1698,Abbott Paracetamol 500mg,Medicine,90081663,603.24,Standard Pack,280,2026-11-16,Pain reliever and fever reducer,No,Avoid alcohol
1699,Lupin Omega 3 Fish Oil,Supplement,65385548,1360.33,Standard Pack,435,2028-01-27,Heart health supplement,No,Not Applicable
1700,Dr Reddy's Multivitamin Capsules,Supplement,39633659,932.99,Standard Pack,129,2027-03-07,General dietary supplement,No,Not Applicable
1701,Abbott Metformin 500mg,Medicine,17299874,1280.05,Standard Pack,477,2028-03-05,Type 2 diabetes management,Yes,No major interactions reported
1702,Torrent Sanitary Pads Pack,Sanitary,19041276,391.02,Standard Pack,101,2028-09-02,Women hygiene product,No,Not Applicable
1703,Zydus Baby Wipes,Sanitary,57934299,209.76,Standard Pack,335,2027-04-18,Gentle cleansing wipes,No,Not Applicable
1704,Abbott Cetirizine 10mg,Medicine,19369589,1352.18,Standard Pack,162,2027-12-31,Allergy relief,No,No major interactions reported
1705,Torrent Aloe Vera Gel,Skincare,88405961,245.54,Standard Pack,290,2027-08-29,Soothing skin gel,No,Not Applicable
1706,Dr Reddy's Moisturizing Cream,Skincare,10648524,483.56,Standard Pack,402,2027-04-04,Hydrates dry skin,No,Not Applicable
1707,Zydus Hand Sanitizer,Body Care,28026223,1025.78,Standard Pack,169,2027-12-25,Alcohol-based hand cleaner,No,Not Applicable
1708,Zydus Medicated Soap,Body Care,50999730,740.72,Standard Pack,55,2027-02-16,Skin infection protection,No,Not Applicable
1709,Torrent Sanitary Pads Pack,Sanitary,28790705,1339.12,Standard Pack,100,2027-05-17,Women hygiene product,No,Not Applicable
1710,Cipla Azithromycin 500mg,Medicine,78072320,954.81,Standard Pack,416,2028-04-07,Antibiotic for bacterial infections,Yes,Consult doctor if taking BP medication
1711,Lupin Foot Care Cream,Body Care,14919926,836.36,Standard Pack,278,2028-02-24,Cracked heel treatment,No,Not Applicable
1712,Zydus Antiseptic Liquid,Body Care,62680236,350.49,Standard Pack,395,2028-04-15,Kills germs and bacteria,No,Not Applicable
1713,Alkem Sunscreen SPF 50,Skincare,77259613,775.41,Standard Pack,203,2027-08-28,UV protection lotion,No,Not Applicable
1714,Lupin Sanitary Pads Pack,Sanitary,92414513,1032.56,Standard Pack,387,2028-01-29,Women hygiene product,No,Not Applicable
1715,Dr Reddy's Iron Folic Acid,Supplement,34044459,858.21,Standard Pack,289,2028-06-26,Iron deficiency treatment,No,Not Applicable
1716,Zydus Iron Folic Acid,Supplement,15425057,343.85,Standard Pack,249,2027-04-15,Iron deficiency treatment,No,Not Applicable
1717,Zydus Cetirizine 10mg,Medicine,41409454,83.36,Standard Pack,105,2028-02-02,Allergy relief,No,Avoid alcohol
1718,Alkem Medicated Soap,Body Care,16232730,79.06,Standard Pack,332,2027-07-18,Skin infection protection,No,Not Applicable
1719,Torrent Levothyroxine 50mcg,Medicine,45341684,876.37,Standard Pack,291,2027-02-15,Thyroid hormone replacement,Yes,No major interactions reported
1720,Abbott Hand Sanitizer,Body Care,97689346,1349.38,Standard Pack,39,2028-02-01,Alcohol-based hand cleaner,No,Not Applicable
1721,Lupin Moisturizing Cream,Skincare,79306247,620.65,Standard Pack,418,2027-08-09,Hydrates dry skin,No,Not Applicable
1722,Abbott Medicated Soap,Body Care,10885526,762.72,Standard Pack,71,2027-11-14,Skin infection protection,No,Not Applicable
1723,Sun Pharma Multivitamin Capsules,Supplement,79060560,972.35,Standard Pack,108,2027-01-21,General dietary supplement,No,Not Applicable
1724,Zydus Multivitamin Capsules,Supplement,90801793,1081.61,Standard Pack,60,2028-06-27,General dietary supplement,No,Not Applicable
1725,Zydus Iron Folic Acid,Supplement,25212062,732.64,Standard Pack,245,2027-12-24,Iron deficiency treatment,No,Not Applicable
1726,Dr Reddy's Calcium + Vitamin D,Supplement,96873663,1253.38,Standard Pack,11,2027-04-27,Bone health supplement,No,Not Applicable
1727,Abbott Metformin 500mg,Medicine,89503557,258.47,Standard Pack,322,2028-01-27,Type 2 diabetes management,Yes,Avoid with Warfarin
1728,Cipla Tampons Pack,Sanitary,32325960,402.22,Standard Pack,92,2028-02-01,Menstrual hygiene product,No,Not Applicable
1729,Abbott Foot Care Cream,Body Care,95580271,47.56,Standard Pack,368,2028-09-04,Cracked heel treatment,No,Not Applicable
1730,Lupin Cetaphil Cleanser,Skincare,70291054,917.66,Standard Pack,241,2027-12-27,Gentle skin cleanser,No,Not Applicable
1731,Mankind Multivitamin Capsules,Supplement,90643207,231.21,Standard Pack,298,2028-10-14,General dietary supplement,No,Not Applicable
1732,Glenmark Calcium + Vitamin D,Supplement,45503367,268.23,Standard Pack,351,2027-08-06,Bone health supplement,No,Not Applicable
1733,Abbott Foot Care Cream,Body Care,19239937,360.12,Standard Pack,197,2027-01-03,Cracked heel treatment,No,Not Applicable
1734,Lupin Paracetamol 500mg,Medicine,80157128,1292.2,Standard Pack,258,2028-07-21,Pain reliever and fever reducer,No,No major interactions reported
1735,Sun Pharma Calcium + Vitamin D,Supplement,33813202,724.29,Standard Pack,314,2028-04-26,Bone health supplement,No,Not Applicable
1736,Glenmark Levothyroxine 50mcg,Medicine,25772785,157.92,Standard Pack,337,2027-01-01,Thyroid hormone replacement,Yes,Consult doctor if taking BP medication
1737,Mankind Sanitary Pads Pack,Sanitary,80067590,642.61,Standard Pack,447,2026-10-04,Women hygiene product,No,Not Applicable
1738,Lupin Baby Wipes,Sanitary,74709513,1188.54,Standard Pack,195,2027-08-14,Gentle cleansing wipes,No,Not Applicable
1739,Sun Pharma Face Masks Pack,Sanitary,67108220,218.15,Standard Pack,244,2028-10-13,Protective face masks,No,Not Applicable
1740,Torrent Vitamin D3 60000 IU,Supplement,90301439,1317.61,Standard Pack,209,2027-05-11,Vitamin D supplement,No,Not Applicable
1741,Cipla Vitamin D3 60000 IU,Supplement,87576121,793.36,Standard Pack,266,2026-08-28,Vitamin D supplement,No,Not Applicable
1742,Zydus Antiseptic Liquid,Body Care,64874257,556.16,Standard Pack,79,2027-10-31,Kills germs and bacteria,No,Not Applicable
1743,Torrent Adult Diapers,Sanitary,81954780,646.87,Standard Pack,187,2028-05-08,Incontinence protection,No,Not Applicable
1744,Lupin Moisturizing Cream,Skincare,65462544,837.12,Standard Pack,285,2027-12-28,Hydrates dry skin,No,Not Applicable
1745,Glenmark Omega 3 Fish Oil,Supplement,84478941,735.97,Standard Pack,157,2028-04-03,Heart health supplement,No,Not Applicable
1746,Dr Reddy's Moisturizing Cream,Skincare,98487446,196.25,Standard Pack,117,2027-11-21,Hydrates dry skin,No,Not Applicable
1747,Lupin Vitamin D3 60000 IU,Supplement,78228715,612.83,Standard Pack,173,2028-11-18,Vitamin D supplement,No,Not Applicable
1748,Cipla Face Masks Pack,Sanitary,31573890,595.87,Standard Pack,325,2026-08-26,Protective face masks,No,Not Applicable
1749,Alkem Metformin 500mg,Medicine,90563579,664.36,Standard Pack,32,2027-05-17,Type 2 diabetes management,Yes,May interact with Metformin
1750,Abbott Cetaphil Cleanser,Skincare,15067435,1092.25,Standard Pack,476,2027-10-05,Gentle skin cleanser,No,Not Applicable
1751,Torrent Face Masks Pack,Sanitary,90191410,105.05,Standard Pack,396,2027-02-16,Protective face masks,No,Not Applicable
1752,Cipla Medicated Soap,Body Care,37072687,1278.84,Standard Pack,476,2028-02-02,Skin infection protection,No,Not Applicable
1753,Cipla Sunscreen SPF 50,Skincare,90465529,775.61,Standard Pack,357,2027-04-15,UV protection lotion,No,Not Applicable
1754,Cipla Tampons Pack,Sanitary,58283485,374.1,Standard Pack,0,2027-01-29,Menstrual hygiene product,No,Not Applicable
1755,Mankind Cetirizine 10mg,Medicine,57395992,1011.1,Standard Pack,207,2028-04-12,Allergy relief,No,May interact with Metformin
1756,Sun Pharma Sanitary Pads Pack,Sanitary,22101856,833.4,Standard Pack,371,2028-03-15,Women hygiene product,No,Not Applicable
1757,Zydus Adult Diapers,Sanitary,47112255,354.92,Standard Pack,493,2027-03-08,Incontinence protection,No,Not Applicable
1758,Abbott Medicated Soap,Body Care,10624307,406.44,Standard Pack,208,2028-01-21,Skin infection protection,No,Not Applicable
1759,Sun Pharma Levothyroxine 50mcg,Medicine,77534222,455.49,Standard Pack,484,2026-12-18,Thyroid hormone replacement,Yes,Consult doctor if taking BP medication
1760,Abbott Aloe Vera Gel,Skincare,43573422,1047.4,Standard Pack,494,2027-09-11,Soothing skin gel,No,Not Applicable
1761,Lupin Baby Wipes,Sanitary,55588495,1442.63,Standard Pack,234,2028-07-18,Gentle cleansing wipes,No,Not Applicable
1762,Cipla Foot Care Cream,Body Care,74688940,192.08,Standard Pack,34,2027-09-16,Cracked heel treatment,No,Not Applicable
1763,Zydus Multivitamin Capsules,Supplement,65354876,1434.06,Standard Pack,264,2028-02-20,General dietary supplement,No,Not Applicable
1764,Lupin Cetirizine 10mg,Medicine,48559355,157.65,Standard Pack,344,2028-09-25,Allergy relief,No,Avoid alcohol
1765,Dr Reddy's Levothyroxine 50mcg,Medicine,73962190,484.53,Standard Pack,111,2028-03-30,Thyroid hormone replacement,Yes,Avoid alcohol
1766,Alkem Multivitamin Capsules,Supplement,36798789,367.59,Standard Pack,123,2027-05-19,General dietary supplement,No,Not Applicable
1767,Lupin Multivitamin Capsules,Supplement,43513553,1257.78,Standard Pack,182,2027-01-27,General dietary supplement,No,Not Applicable
1768,Sun Pharma Azithromycin 500mg,Medicine,99043272,749.14,Standard Pack,3,2028-10-11,Antibiotic for bacterial infections,Yes,Consult doctor if taking BP medication
1769,Zydus Insulin Glargine,Medicine,93304578,486.82,Standard Pack,459,2028-03-31,Long-acting insulin,Yes,Avoid alcohol
1770,Glenmark Antiseptic Liquid,Body Care,47616749,608.86,Standard Pack,384,2028-04-02,Kills germs and bacteria,No,Not Applicable
1771,Glenmark Vitamin D3 60000 IU,Supplement,66797703,727.91,Standard Pack,276,2026-09-23,Vitamin D supplement,No,Not Applicable
1772,Mankind Adult Diapers,Sanitary,33461307,696.65,Standard Pack,61,2028-08-05,Incontinence protection,No,Not Applicable
1773,Zydus Baby Wipes,Sanitary,11129926,37.49,Standard Pack,107,2027-09-13,Gentle cleansing wipes,No,Not Applicable
1774,Zydus Sanitary Pads Pack,Sanitary,58533442,926.91,Standard Pack,132,2027-02-28,Women hygiene product,No,Not Applicable
1775,Lupin Adult Diapers,Sanitary,46159360,717.59,Standard Pack,313,2027-08-07,Incontinence protection,No,Not Applicable
1776,Alkem Sunscreen SPF 50,Skincare,66900650,331.59,Standard Pack,358,2028-09-29,UV protection lotion,No,Not Applicable
1777,Mankind Acne Control Gel,Skincare,47531240,687.08,Standard Pack,292,2027-01-02,Reduces acne and pimples,No,Not Applicable
1778,Sun Pharma Tampons Pack,Sanitary,46231955,1210.05,Standard Pack,284,2027-11-06,Menstrual hygiene product,No,Not Applicable
1779,Dr Reddy's Antiseptic Liquid,Body Care,30072000,720.02,Standard Pack,4,2027-02-17,Kills germs and bacteria,No,Not Applicable
1780,Dr Reddy's Medicated Soap,Body Care,94644676,785.17,Standard Pack,368,2027-07-10,Skin infection protection,No,Not Applicable
1781,Torrent Hand Sanitizer,Body Care,85448945,1290.58,Standard Pack,24,2027-10-02,Alcohol-based hand cleaner,No,Not Applicable
1782,Cipla Metformin 500mg,Medicine,38919534,1224.45,Standard Pack,243,2028-05-26,Type 2 diabetes management,Yes,Avoid with Warfarin
1783,Torrent Hand Sanitizer,Body Care,58447502,553.25,Standard Pack,285,2027-05-11,Alcohol-based hand cleaner,No,Not Applicable
1784,Mankind Cetaphil Cleanser,Skincare,26272220,539.61,Standard Pack,347,2028-05-02,Gentle skin cleanser,No,Not Applicable
1785,Abbott Calcium + Vitamin D,Supplement,97223468,980.71,Standard Pack,89,2028-10-28,Bone health supplement,No,Not Applicable
1786,Zydus Acne Control Gel,Skincare,78510704,741.49,Standard Pack,377,2027-11-21,Reduces acne and pimples,No,Not Applicable
1787,Abbott Pantoprazole 40mg,Medicine,48456543,706.35,Standard Pack,489,2027-01-16,Acidity treatment,Yes,May interact with Metformin
1788,Abbott Moisturizing Cream,Skincare,86723896,619.06,Standard Pack,464,2026-11-02,Hydrates dry skin,No,Not Applicable
1789,Zydus Metformin 500mg,Medicine,40630893,483.95,Standard Pack,334,2027-06-15,Type 2 diabetes management,Yes,Avoid alcohol
1790,Torrent Baby Wipes,Sanitary,69713250,1175.84,Standard Pack,480,2027-08-27,Gentle cleansing wipes,No,Not Applicable
1791,Alkem Face Masks Pack,Sanitary,65564671,267.63,Standard Pack,437,2026-09-13,Protective face masks,No,Not Applicable
1792,Torrent Multivitamin Capsules,Supplement,20746107,331.65,Standard Pack,203,2026-12-04,General dietary supplement,No,Not Applicable
1793,Alkem Azithromycin 500mg,Medicine,83609531,99.66,Standard Pack,394,2027-10-01,Antibiotic for bacterial infections,Yes,Consult doctor if taking BP medication
1794,Torrent Azithromycin 500mg,Medicine,92960269,249.81,Standard Pack,335,2027-09-24,Antibiotic for bacterial infections,Yes,Avoid alcohol
1795,Torrent Multivitamin Capsules,Supplement,69479985,947.19,Standard Pack,67,2028-02-11,General dietary supplement,No,Not Applicable
1796,Cipla Vitamin D3 60000 IU,Supplement,99060057,548.13,Standard Pack,468,2027-07-20,Vitamin D supplement,No,Not Applicable
1797,Glenmark Medicated Soap,Body Care,46562845,831.85,Standard Pack,69,2028-08-04,Skin infection protection,No,Not Applicable
1798,Abbott Tampons Pack,Sanitary,90206393,695.68,Standard Pack,383,2028-06-02,Menstrual hygiene product,No,Not Applicable
1799,Glenmark Baby Wipes,Sanitary,95870691,966.5,Standard Pack,158,2027-08-11,Gentle cleansing wipes,No,Not Applicable
1800,Lupin Foot Care Cream,Body Care,22019737,673.95,Standard Pack,187,2027-10-17,Cracked heel treatment,No,Not Applicable
1801,Torrent Sunscreen SPF 50,Skincare,11416778,20.14,Standard Pack,417,2028-10-05,UV protection lotion,No,Not Applicable
1802,Torrent Omega 3 Fish Oil,Supplement,72974683,811.95,Standard Pack,352,2028-01-06,Heart health supplement,No,Not Applicable
1803,Cipla Hand Sanitizer,Body Care,67772049,1200.99,Standard Pack,305,2027-04-14,Alcohol-based hand cleaner,No,Not Applicable
1804,Zydus Levothyroxine 50mcg,Medicine,35309568,629.37,Standard Pack,287,2027-11-11,Thyroid hormone replacement,Yes,No major interactions reported
1805,Mankind Multivitamin Capsules,Supplement,60782359,346.48,Standard Pack,40,2027-10-27,General dietary supplement,No,Not Applicable
1806,Abbott Calcium + Vitamin D,Supplement,46489118,441.32,Standard Pack,380,2028-02-16,Bone health supplement,No,Not Applicable
1807,Lupin Moisturizing Cream,Skincare,19189076,289.96,Standard Pack,148,2026-12-12,Hydrates dry skin,No,Not Applicable
1808,Alkem Foot Care Cream,Body Care,46525224,1056.7,Standard Pack,251,2027-03-01,Cracked heel treatment,No,Not Applicable
1809,Dr Reddy's Cetaphil Cleanser,Skincare,16661503,1455.18,Standard Pack,11,2027-02-27,Gentle skin cleanser,No,Not Applicable
1810,Torrent Cetirizine 10mg,Medicine,26782477,1078.49,Standard Pack,372,2026-08-29,Allergy relief,No,May interact with Metformin
1811,Cipla Metformin 500mg,Medicine,76247126,341.44,Standard Pack,215,2027-07-06,Type 2 diabetes management,Yes,No major interactions reported
1812,Cipla Moisturizing Cream,Skincare,54325223,138.73,Standard Pack,384,2027-01-17,Hydrates dry skin,No,Not Applicable
1813,Mankind Cetirizine 10mg,Medicine,19581091,823.92,Standard Pack,92,2027-03-05,Allergy relief,No,Avoid alcohol
1814,Sun Pharma Body Lotion,Body Care,43415162,589.5,Standard Pack,499,2027-11-17,Hydrating body lotion,No,Not Applicable
1815,Lupin Vitamin D3 60000 IU,Supplement,71852177,1108.28,Standard Pack,48,2028-02-05,Vitamin D supplement,No,Not Applicable
1816,Mankind Iron Folic Acid,Supplement,51890609,1405.6,Standard Pack,81,2028-05-26,Iron deficiency treatment,No,Not Applicable
1817,Glenmark Levothyroxine 50mcg,Medicine,26393556,394.9,Standard Pack,326,2027-06-22,Thyroid hormone replacement,Yes,May interact with Metformin
1818,Lupin Cetaphil Cleanser,Skincare,25157001,369.23,Standard Pack,222,2027-07-19,Gentle skin cleanser,No,Not Applicable
1819,Torrent Metformin 500mg,Medicine,88476684,197.08,Standard Pack,404,2027-04-26,Type 2 diabetes management,Yes,Avoid with Warfarin
1820,Alkem Montelukast 10mg,Medicine,90022258,249.39,Standard Pack,394,2026-11-20,Asthma prevention,Yes,May interact with Metformin
1821,Sun Pharma Iron Folic Acid,Supplement,93033107,520.86,Standard Pack,496,2028-10-06,Iron deficiency treatment,No,Not Applicable
1822,Zydus Paracetamol 500mg,Medicine,96513378,247.8,Standard Pack,274,2028-11-08,Pain reliever and fever reducer,No,Avoid with Warfarin
1823,Lupin Iron Folic Acid,Supplement,52512063,1472.88,Standard Pack,403,2028-06-11,Iron deficiency treatment,No,Not Applicable
1824,Lupin Moisturizing Cream,Skincare,12865928,1040.09,Standard Pack,183,2028-08-31,Hydrates dry skin,No,Not Applicable
1825,Cipla Omega 3 Fish Oil,Supplement,75136149,1065.81,Standard Pack,286,2027-06-18,Heart health supplement,No,Not Applicable
1826,Lupin Baby Wipes,Sanitary,86061419,296.21,Standard Pack,178,2027-07-18,Gentle cleansing wipes,No,Not Applicable
